osm_type,osm_id,name,tourism,description,website,phone,email,opening_hours,wikidata,wikipedia,operator,district,latitude,longitude
node,4540409489,Hotel Lake Top,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2126515,83.962477
node,4551228292,Bohara Niwas,artwork,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2018133,83.9906372
node,4556416994,Third Eye Inn,hotel,Not Available,www.thirdeyeinn.weebly.com,9856024000,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.210199,83.9576349
node,4569869993,Prundu Homestay Aatighar,guest_house,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2697596,84.0372388
node,4580875990,Hotel Mirage,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2140952,83.9582626
node,4580875991,Hotel Galaxy,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2140321,83.958194
node,4580886790,Nanohana Lodge,hotel,Not Available,Not Available,+977 61-464478,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2052869,83.965741
node,4595904434,Fewa Bikash Bank Limited,guest_house,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2129899,83.9572913
node,4597691201,Sammelee,attraction,Not Available,http://pludelbishnu.com,061561466,Not Available,Su-Fr 10:00-16:00; Sa 00:00-24:00,Not Available,Not Available,Not Available,Kaski,28.159576,84.0658656
node,4635168589,Bhupu Sainik Sita Lodge,hotel,Not Available,Not Available,+97761432071,Not Available,24/7,Not Available,Not Available,Not Available,Kaski,28.2012611,83.9950758
node,4666814990,Pumdi Bhumdi View Tower,viewpoint,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.1999466,83.9298204
node,4677630690,Namaste Lodge,guest_house,Not Available,Not Available,+977 980-5879973,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2205386,83.9582949
node,4690065090,Hotel Queens Park,hotel,Not Available,Not Available,061-464350,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2121739,83.9596452
node,4690071689,Nepal Academy Treks & Expedition,information,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2137026,83.9577132
node,4690073089,Hote New City Annapurna,hotel,Not Available,Not Available,061-464893/9815144199,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2116272,83.9579841
node,4690074089,Rosemary Kitchen Pokhara,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2130748,83.9578114
node,4690172246,Hotel People's Plaza,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.214656,83.9584086
node,4690247895,Hotel The Trans Himalaya,hotel,Not Available,Not Available,980-6682521,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2131476,83.9574544
node,4711666113,Hotel Middle Way,hotel,Not Available,Not Available,"+977061464138,985-6035791",Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2159204,83.9584801
node,4714987092,Travel Lodge,guest_house,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2204691,83.9584761
node,4715030203,Begnas Lake Resort,hotel,Not Available,https://www.begnaslakeresort.com/,+977 61 56 00 30,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.1667222,84.1114753
node,4734125821,Armala Kot,viewpoint,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2765224,84.0089134
node,4739390021,Hotel Lake Unique Inn,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2211227,83.956845
node,4742617798,Peace Point,guest_house,Not Available,Not Available,+977 981 663 3370,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2224077,83.9578794
node,4757529222,Highland Comfort,hotel,Not Available,Not Available,+977 61 462325,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2173333,83.9587618
node,4759399422,Hotel Milan,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2432791,83.9836547
node,4763212873,Sidhane community homestay,guest_house,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.231135,83.8241405
node,4763600723,Hotel Dhansar,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.204993,83.9665987
node,4782202947,Diplomat Apartments,apartment,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2073585,83.9677919
node,4786011724,Hidden Star Guest House and Handicraft Shop,guest_house,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2447707,83.9483791
node,4790230628,Hotel Didi,hotel,Not Available,Not Available,061461966,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2138419,83.9596874
node,4790230630,Danfe Hotel,hotel,Not Available,http://danfehotel.com/,+977-061-467007,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2134344,83.9599649
node,4790230926,Hotel Cordial,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2138561,83.959546
node,4790232726,The New Winds Hotel,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2139749,83.9592206
node,4791053482,Honkong Hotel,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2139613,83.9593448
node,4791053484,Hotel Singapore,hotel,Not Available,Not Available,061-526308,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2135985,83.9592442
node,4791063824,The Good Earth,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2122409,83.9565872
node,4791064621,7 Continents,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2111688,83.95862
node,4791082662,Tourist Information Center,information,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2034872,83.9661675
node,4791098349,Acme Adventure Treks Pvt. Ltd.,information,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2035829,83.9660477
node,4791109691,Elia,hotel,Not Available,hotelelia.com.np,061-465440,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2126449,83.9579972
node,4791124622,Hotel Citizen,hotel,Not Available,Not Available,9856072300,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2029016,83.9672171
node,4791139132,Loyal Travels and Tours Pvt.Ltd,information,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2040239,83.9656015
node,4791190473,Hotel Immortal Inn,guest_house,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2127872,83.9586345
node,4791213174,Hotel Munal,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2124912,83.9572249
node,4791291814,Century Guest House,guest_house,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2103587,83.9579574
node,4791291816,Pokhara Alpine and Springs,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2103694,83.9577181
node,4791299401,Batika Classic Hotel,hotel,Not Available,https://www.hotelpokharabatika.com/,"61-467440, 467450",Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2062356,83.9615934
node,4791306601,Hotel Crystal Palace,hotel,Not Available,https://www.crystalpalacepokhara.com/,61-465133; 465144; 9857021811,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.210312,83.9583094
node,4791306602,Hotel Deep Oasis,hotel,Not Available,Not Available,+977 9856030562;+977 61 463769,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2103974,83.9600666
node,4791306603,Hotel Peace Ganga,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2105752,83.9596978
node,4791306604,Hotel Serenity,hotel,Not Available,Not Available,9846059242,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2100475,83.9579085
node,4791306605,Hotel The Billabong Garden,hotel,Not Available,Not Available,061-464254,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2102532,83.9591526
node,4791314044,Peace Guest House,guest_house,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2074112,83.9628783
node,4791314045,Hotel The Horizon,hotel,Not Available,Not Available,+97761462893,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2073752,83.962657
node,4791314053,Gautam Guest House,guest_house,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2067762,83.962293
node,4791325823,Hotel Buttercup,hotel,Not Available,Not Available,"+97761466482, 9856065422",Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2078396,83.963095
node,4791332018,Hotel 7 Continents,hotel,Not Available,www.hotel7continents.com,"9846100050,61-464576",Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2112653,83.9585426
node,4791332019,Hotel Centre Inn Lake,hotel,Not Available,www.hotelcentreinnlake.com,061-464542; +977-9856086154; +977-9842686154,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2110561,83.9588944
node,4791332622,Hotel Swapna Bagh,hotel,Not Available,http://hotelswapnabagh.com/,+977 61 467223;+977 61 467224;+977 61 467225,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2112959,83.958461
node,4791332623,Kumari Inn,hotel,Not Available,Not Available,061-467117,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2112772,83.9603609
node,4791332625,Noor Hotel,hotel,Not Available,Not Available,"9806624057,9816113221,9815122534",Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2115541,83.9579002
node,4791365937,Hotel River Park,hotel,Not Available,Not Available,061-464623,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2114537,83.9599879
node,4791365938,Sampada Inn,hotel,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2105097,83.9592486
node,4791369924,Penguin Guest House and Restaurant,guest_house,Not Available,hotelpenguinguesthouse.com.np,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2065974,83.9624824
node,4791369926,New Tourist Guest House,guest_house,Not Available,www.newtouristgh.com,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2064906,83.9623168
node,4791410140,Hotel Lake Palace,hotel,Not Available,Not Available,"061-462027, 061-461776",Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.211288,83.9597684
node,4791410141,Hotel Middle Path,hotel,Not Available,Not Available,061-465803,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.211288,83.9595911
node,4793053422,Kalpana,guest_house,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.2214951,83.957642
node,4800681199,Hotel Blue Heaven,hotel,Not Available,hotelblueheaven.com.np,061-461450,Not Available,Not Available,Not Available,Not Available,Not Available,Kaski,28.215148,83.9584462
node,4800701090,Lake Front,hotel,Not Available,https://www.hotellakefront.com/,+977 61 463908,Not Available,24/7,Not Available,Not Available,Not Available,Kaski,28.2177478,83.9582445
