key,city,area,district,province,display_name
"28.8915233,81.5009383",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8914734,81.5011632",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8915288,81.5011557",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8912691,81.5027078",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8914161,81.5019134",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.891364,81.5025434",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8910593,81.5032739",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8912544,81.5028239",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8910271,81.5034094",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8760723,81.5171594",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Jalukeghat, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.9221547,81.5389927",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Simalkhada, Chamunda Bindrasaini-08, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.9100665,81.5643748",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Lainchaur, Chamunda Bindrasaini-06, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.4390181,81.848736",Gurbhakot,,सुर्खेत,कर्णाली प्रदेश,"शिरवानी, Gurbhakot-07, Gurbhakot, सुर्खेत, कर्णाली प्रदेश, नेपाल"
"27.6099776,83.4656051",तिलोत्तमा,,रुपन्देही,लुम्बिनी प्रदेश,"Dairy, मङ्गलापुर, Tilottama-09, तिलोत्तमा, Tilottama, रुपन्देही, लुम्बिनी प्रदेश, 32903, नेपाल"
"27.2874028,87.3082148",चैनपुर,,सङ्खुवासभा जिल्ला,कोशी प्रदेश,"Bhandarigau, Chainpur-07, चैनपुर, चैनपुर नगरपालिका, सङ्खुवासभा जिल्ला, कोशी प्रदेश, नेपाल"
"27.6088177,83.4726378",तिलोत्तमा,,रुपन्देही,लुम्बिनी प्रदेश,"Dairy, मङ्गलापुर, Tilottama-09, तिलोत्तमा, Tilottama, रुपन्देही, लुम्बिनी प्रदेश, 32903, नेपाल"
"28.437926,81.8572734",Gurbhakot,,सुर्खेत,कर्णाली प्रदेश,"मेहेलकुना बजार, Gurbhakot-08, Gurbhakot, सुर्खेत, कर्णाली प्रदेश, नेपाल"
"27.6217669,85.5392463",धुलिखेल,,काभ्रेपलाञ्चोक जिल्ला,बागमती प्रदेश,"Dhulikhel-04, धुलिखेल, दुधौली नगरपालिका, काभ्रेपलाञ्चोक जिल्ला, बागमती प्रदेश, 09771, नेपाल"
"27.6281964,83.473767",तिलोत्तमा,,रुपन्देही,लुम्बिनी प्रदेश,"Tilottama-05, तिलोत्तमा, Tilottama, रुपन्देही, लुम्बिनी प्रदेश, 32903, नेपाल"
"27.614794,83.4736396",तिलोत्तमा,,रुपन्देही,लुम्बिनी प्रदेश,"Dairy, मङ्गलापुर, Tilottama-09, तिलोत्तमा, Tilottama, रुपन्देही, लुम्बिनी प्रदेश, 32903, नेपाल"
"27.6102022,83.4653959",तिलोत्तमा,,रुपन्देही,लुम्बिनी प्रदेश,"Dairy, मङ्गलापुर, Tilottama-09, तिलोत्तमा, Tilottama, रुपन्देही, लुम्बिनी प्रदेश, 32903, नेपाल"
"29.8484312,80.5529998",Khalanga,,दार्चुला,सुदूरपश्चिम प्रदेश,"मल्लो बंगाबगड, Mahakali-04, Khalanga, Mahakali, दार्चुला, सुदूरपश्चिम प्रदेश, नेपाल"
"28.8642695,81.6066083",दुल्लु,,दैलेख,कर्णाली प्रदेश,"Kritikhamba, Dullu-08, दुल्लु, Dullu, दैलेख, कर्णाली प्रदेश, 21600, नेपाल"
"28.4548819,81.7220125",Bheriganga,,सुर्खेत,कर्णाली प्रदेश,"Rajigaun, Bheriganga-12, छिन्चु, Bheriganga, सुर्खेत, कर्णाली प्रदेश, नेपाल"
"29.846739,80.5461459",Khalanga,,दार्चुला,सुदूरपश्चिम प्रदेश,"मल्लो बंगाबगड, Mahakali-04, Khalanga, Mahakali, दार्चुला, सुदूरपश्चिम प्रदेश, नेपाल"
"29.8467623,80.5462291",Khalanga,,दार्चुला,सुदूरपश्चिम प्रदेश,"मल्लो बंगाबगड, Mahakali-04, Khalanga, Mahakali, दार्चुला, सुदूरपश्चिम प्रदेश, नेपाल"
"29.8473133,80.54728",Khalanga,,दार्चुला,सुदूरपश्चिम प्रदेश,"मल्लो बंगाबगड, Mahakali-04, Khalanga, Mahakali, दार्चुला, सुदूरपश्चिम प्रदेश, नेपाल"
"29.8495249,80.5493318",Khalanga,,दार्चुला,सुदूरपश्चिम प्रदेश,"मल्लो बंगाबगड, Mahakali-04, Khalanga, Mahakali, दार्चुला, सुदूरपश्चिम प्रदेश, नेपाल"
"28.8158121,80.5529038",Godawari,,कैलाली,सुदूरपश्चिम प्रदेश,"मालाखेती, Godawari, कैलाली, सुदूरपश्चिम प्रदेश, नेपाल"
"28.383519,83.8432276",Machhapuchchhre,,कास्की,गण्डकी प्रदेश,"Forest Camp, Machhapuchchhre-09, Machhapuchchhre, कास्की, गण्डकी प्रदेश, नेपाल"
"27.689953,85.2786349",कीर्तिपुर,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kirtipur-01, कीर्तिपुर, कीर्तिपुर नगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
